"id","datetime","address","longitude","latitude","type_id","geo_updated","created_at"
791,"2016-02-14 18:25:00+03","","37.165941","55.580149",2,False,"2018-07-14 00:07:03.929281+03"
1202,"2018-05-02 16:40:00+03","","37.5317","55.4764",2,False,"2018-07-14 00:08:33.077083+03"
882,"2017-12-05 00:10:00+03","","37.2028","55.5711",2,False,"2018-07-14 00:07:50.032868+03"
792,"2016-02-10 20:05:00+03","","37.22","55.5947",1,False,"2018-07-14 00:07:03.932145+03"
793,"2017-02-23 09:30:00+03","","37.3808","55.9517",1,False,"2018-07-14 00:07:03.934186+03"
794,"2017-02-20 14:00:00+03","","37.2933","55.9764",7,False,"2018-07-14 00:07:03.935818+03"
1849,"2015-04-29 04:30:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","36.86","55.429722",2,True,"2018-07-14 00:11:21.062919+03"
795,"2017-02-02 05:45:00+03","","37.4858","55.1161",3,False,"2018-07-14 00:07:03.937461+03"
796,"2018-02-28 17:30:00+03","","37.152759","55.565126",2,False,"2018-07-14 00:07:03.939203+03"
1204,"2017-11-28 08:05:00+03","","37.1258","55.312558",1,False,"2018-07-14 00:08:33.071923+03"
1855,"2016-01-23 07:05:00+03","","36.8569","55.4275",2,False,"2018-07-14 00:11:21.046487+03"
1854,"2016-01-31 18:00:00+03","","37.8778","55.4397",2,False,"2018-07-14 00:11:21.049176+03"
1852,"2015-01-09 13:30:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","37.285278","55.613333",2,True,"2018-07-14 00:11:21.054681+03"
1851,"2015-01-10 09:10:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","36.877778","55.439722",2,True,"2018-07-14 00:11:21.057695+03"
1205,"2017-11-16 11:00:00+03","","37.32145","55.40456",2,False,"2018-07-14 00:08:33.069025+03"
801,"2015-08-16 19:10:00+03","","37.230278","55.606667",5,False,"2018-07-14 00:07:03.940866+03"
802,"2015-08-14 12:25:00+03","д Марушкино, аллея Липовая, 14","37.2097","55.5956",6,True,"2018-07-14 00:07:04.163642+03"
1856,"2016-01-07 22:30:00+03","","37.2425","55.3969",2,False,"2018-07-14 00:11:21.043793+03"
1206,"2016-05-09 16:10:00+03","п Знамя Октября, ш Рязановское, 34","37.36946","55.778998",2,False,"2018-07-14 00:08:33.064463+03"
1615,"2015-12-22 18:55:00+03","г Щербинка, ш Симферопольское, 6","37.5725","55.5056",1,True,"2018-07-14 00:10:15.526431+03"
898,"2015-10-15 10:40:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","37.334444","55.603611",2,True,"2018-07-14 00:07:47.842566+03"
897,"2015-10-16 06:40:00+03","г Москва, ш Киевское, 20","37.456936","55.637759",4,True,"2018-07-14 00:07:49.193708+03"
896,"2015-10-19 17:40:00+03","","37.434722","55.63",2,False,"2018-07-14 00:07:49.198306+03"
895,"2015-10-22 22:50:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","37.3225","55.600556",4,True,"2018-07-14 00:07:49.202335+03"
894,"2015-10-24 02:30:00+03","","37.3206","55.6131",1,False,"2018-07-14 00:07:49.204663+03"
893,"2015-10-27 09:50:00+03","","37","55",4,False,"2018-07-14 00:07:49.207181+03"
1858,"2016-03-17 23:30:00+03","рп Киевский, ул Бекасовская, 0","36.85362","55.432344",3,True,"2018-07-14 00:11:21.03829+03"
899,"2015-10-15 06:35:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","37.334444","55.603611",3,True,"2018-07-14 00:07:47.840147+03"
1207,"2016-05-08 10:00:00+03","п Знамя Октября, ш Рязановское, 54","37.547953","55.472781",3,True,"2018-07-14 00:08:32.812657+03"
1617,"2015-12-15 18:50:00+03","г Щербинка, ул Железнодорожная, 47","37.566027","55.500172",1,True,"2018-07-14 00:10:14.793878+03"
1616,"2015-12-19 17:40:00+03","г Щербинка, ул 40 лет Октября, 3а","37.5647","55.5108",2,True,"2018-07-14 00:10:15.016497+03"
903,"2016-04-21 17:50:00+03","","37.3183","55.9503",2,False,"2018-07-14 00:07:47.83083+03"
902,"2016-04-23 05:00:00+03","","37.395551","55.619509",2,False,"2018-07-14 00:07:47.83335+03"
901,"2016-04-27 21:00:00+03","","37.426324","55.623806",6,False,"2018-07-14 00:07:47.835569+03"
1861,"2016-06-06 23:30:00+03","","36.859134","55.417898",7,False,"2018-07-14 00:11:20.767417+03"
1860,"2016-06-26 17:00:00+03","","36.1369","55.6856",5,False,"2018-07-14 00:11:20.770027+03"
1859,"2016-06-30 08:30:00+03","","36.839699","55.417949",2,False,"2018-07-14 00:11:20.772963+03"
909,"2017-05-18 13:45:00+03","","37.3197","55.5997",4,False,"2018-07-14 00:07:47.448765+03"
908,"2017-05-27 19:15:00+03","","37.4208","55.6269",2,False,"2018-07-14 00:07:47.453277+03"
907,"2017-05-29 13:40:00+03","г Московский, мкр 3-й, 9","37.343907","55.5966",1,False,"2018-07-14 00:07:47.819273+03"
906,"2017-05-31 19:00:00+03","","37.6972","55.1081",2,False,"2018-07-14 00:07:47.823678+03"
905,"2017-05-31 05:25:00+03","","37.2524","55.3738",2,False,"2018-07-14 00:07:47.826106+03"
1210,"2016-01-02 12:45:00+03","п Знамя Октября, тер СНТ Елочка, 4","37.5258","55.4792",3,False,"2018-07-14 00:08:32.518536+03"
920,"2015-05-21 23:20:00+03","","37.451111","55.634722",4,False,"2018-07-14 00:07:47.163432+03"
912,"2017-08-20 12:00:00+03","","37.7839","55.2247",2,False,"2018-07-14 00:07:47.442097+03"
910,"2017-05-06 04:20:00+03","","37.411905","55.624123",2,False,"2018-07-14 00:07:47.446566+03"
1620,"2016-02-16 16:40:00+03","г Щербинка, ш Симферопольское, 16","37.5683","55.4914",2,True,"2018-07-14 00:10:14.039686+03"
2195,"2017-06-10 20:10:00+03","п Птичное, ул Лесная, 5","37.22045","55.533512",2,True,"2018-07-14 00:13:16.112921+03"
957,"2018-01-26 10:15:00+03","","37.373771","55.613846",2,False,"2018-07-14 00:07:45.522095+03"
917,"2017-08-11 11:30:00+03","","37.7019","55.1092",6,False,"2018-07-14 00:07:47.428274+03"
916,"2017-08-11 20:30:00+03","","37.7283","55.1022",3,False,"2018-07-14 00:07:47.431234+03"
915,"2017-08-15 18:15:00+03","","37.4318","55.6336",2,False,"2018-07-14 00:07:47.433994+03"
914,"2017-08-15 01:00:00+03","","37.324917","55.601345",3,False,"2018-07-14 00:07:47.437256+03"
913,"2017-08-17 14:20:00+03","","37.357019","55.609595",2,False,"2018-07-14 00:07:47.440021+03"
1979,"2015-08-26 19:00:00+03","г Москва, А-101","37.262222","55.417222",3,True,"2018-07-14 00:12:04.195161+03"
971,"2017-06-23 16:30:00+03","г Московский, мкр 1-й, 43А","37.5519","55.1122",2,False,"2018-07-14 00:07:44.798855+03"
970,"2017-06-26 00:35:00+03","","37.439519","55.632991",1,False,"2018-07-14 00:07:44.803157+03"
923,"2015-05-03 01:00:00+03","","37.437778","55.630556",2,False,"2018-07-14 00:07:47.155272+03"
922,"2015-05-12 07:50:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","37.328611","55.601944",2,True,"2018-07-14 00:07:47.157558+03"
925,"2018-06-27 13:20:00+03","","37.361298","55.583532",2,False,"2018-07-14 00:07:47.149911+03"
924,"2018-06-30 00:07:00+03","","37.389972","55.618255",1,False,"2018-07-14 00:07:47.152408+03"
1213,"2016-06-17 19:00:00+03","","37.8683","55.8078",2,False,"2018-07-14 00:08:32.223018+03"
1212,"2016-03-09 13:40:00+03","","37.5367","55.4761",1,False,"2018-07-14 00:08:32.225193+03"
1622,"2017-02-23 06:35:00+03","г Щербинка, ш Симферопольское, 8Б","37.570968","55.500009",1,True,"2018-07-14 00:10:13.592495+03"
929,"2018-06-13 16:25:00+03","","37.336897","55.604287",2,False,"2018-07-14 00:07:46.851391+03"
928,"2018-06-13 09:25:00+03","","37.33665","55.604221",2,False,"2018-07-14 00:07:46.853478+03"
927,"2018-06-14 21:28:00+03","","37.412652","55.624078",2,False,"2018-07-14 00:07:46.8561+03"
926,"2018-06-27 07:50:00+03","г Московский, мкр 1-й, 9","37.351112","55.603344",1,False,"2018-07-14 00:07:47.144535+03"
932,"2018-06-04 02:00:00+03","","37.340298","55.605578",4,False,"2018-07-14 00:07:46.842236+03"
931,"2018-06-10 02:10:00+03","","37.30854","55.596868",4,False,"2018-07-14 00:07:46.844848+03"
930,"2018-06-10 02:40:00+03","","37.337615","55.604748",2,False,"2018-07-14 00:07:46.847012+03"
1216,"2018-03-18 17:20:00+03","","37.4983","55.4614",3,False,"2018-07-14 00:08:32.216635+03"
1215,"2018-03-27 08:30:00+03","","37.4683","55.4764",2,False,"2018-07-14 00:08:32.21874+03"
1623,"2017-02-16 11:15:00+03","г Щербинка, ул Театральная, 13","37.562748","55.504588",1,True,"2018-07-14 00:10:13.289866+03"
1865,"2016-07-18 00:15:00+03","","37.5136","55.7019",2,False,"2018-07-14 00:11:20.408414+03"
2197,"2017-03-19 00:10:00+03","","37.167575","55.561833",4,False,"2018-07-14 00:13:15.363867+03"
939,"2016-08-20 15:55:00+03","","37.2524","55.3738",2,False,"2018-07-14 00:07:46.623739+03"
938,"2016-08-20 05:40:00+03","","37.2049","55.3626",4,False,"2018-07-14 00:07:46.625806+03"
937,"2016-08-24 11:30:00+03","","37.2524","55.3738",2,False,"2018-07-14 00:07:46.628135+03"
936,"2016-08-27 15:55:00+03","","37.1591","55.3731",2,False,"2018-07-14 00:07:46.630183+03"
935,"2016-08-27 19:30:00+03","","37.446962","55.633503",2,False,"2018-07-14 00:07:46.633234+03"
934,"2016-08-31 07:20:00+03","","37.3025","55.5955",4,False,"2018-07-14 00:07:46.638994+03"
933,"2018-06-01 13:40:00+03","г Московский, мкр 1-й, 42","37.3533","55.5989",1,False,"2018-07-14 00:07:46.836961+03"
941,"2016-08-15 15:30:00+03","","37.5689","55.4967",1,False,"2018-07-14 00:07:46.619863+03"
940,"2016-08-15 05:05:00+03","","37.317144","55.599113",2,False,"2018-07-14 00:07:46.621857+03"
1218,"2016-07-03 19:00:00+03","д Девятское, ул Луговая, 0","37.534308","55.470505",7,True,"2018-07-14 00:08:32.211041+03"
1624,"2017-02-08 10:50:00+03","г Щербинка, ул Железнодорожная, 44","37.567905","55.498974",1,True,"2018-07-14 00:10:13.074679+03"
1217,"2016-07-20 13:50:00+03","","37.8189","55.7711",7,False,"2018-07-14 00:08:32.214096+03"
1214,"2016-06-14 16:00:00+03","","37.535094","55.474655",3,False,"2018-07-14 00:08:32.220832+03"
1868,"2015-11-04 19:50:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","36.875278","55.438611",2,True,"2018-07-14 00:11:20.401801+03"
1867,"2015-11-30 21:30:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","36.874444","55.437778",2,True,"2018-07-14 00:11:20.404261+03"
948,"2017-10-27 14:00:00+03","","37.3167","55.5993",2,False,"2018-07-14 00:07:46.602657+03"
947,"2017-10-28 18:15:00+03","","37.337673","55.604688",4,False,"2018-07-14 00:07:46.605348+03"
946,"2017-04-01 20:00:00+03","","37.3377","55.6043",2,False,"2018-07-14 00:07:46.607925+03"
944,"2017-04-29 15:35:00+03","","37.196854","55.529404",6,False,"2018-07-14 00:07:46.612603+03"
943,"2016-08-02 12:25:00+03","","37.369585","55.612915",2,False,"2018-07-14 00:07:46.614976+03"
1211,"2016-03-10 09:10:00+03","","37.2948","55.275",2,False,"2018-07-14 00:08:32.227185+03"
1209,"2015-01-01 13:50:00+03","г Москва, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.510833","55.488056",3,True,"2018-07-14 00:08:32.523161+03"
1208,"2015-07-04 00:20:00+03","","37.524444","55.479167",7,False,"2018-07-14 00:08:32.525961+03"
954,"2017-10-07 13:30:00+03","","37.2725","55.3816",2,False,"2018-07-14 00:07:45.926083+03"
953,"2017-10-08 15:35:00+03","","37.410627","55.623678",2,False,"2018-07-14 00:07:45.92875+03"
952,"2017-10-16 18:50:00+03","г Московский, ул Солнечная, 31 а","37.369718","55.587723",1,True,"2018-07-14 00:07:46.133428+03"
951,"2017-10-17 12:00:00+03","","37.3793","55.6159",2,False,"2018-07-14 00:07:46.137709+03"
950,"2017-10-21 19:40:00+03","г Московский, ш Валуевское, вл.6","37.353072","55.587596",2,True,"2018-07-14 00:07:46.328015+03"
1120,"2016-06-11 12:50:00+03","","37.449266","55.634138",2,False,"2018-07-14 00:07:48.292011+03"
1119,"2016-06-15 19:00:00+03","","37.337157","55.618328",3,False,"2018-07-14 00:07:48.294936+03"
1203,"2017-11-28 07:10:00+03","","37","55",1,False,"2018-07-14 00:08:33.074523+03"
1198,"2016-12-09 20:10:00+03","","37.8989","54.7836",1,False,"2018-07-14 00:08:33.298188+03"
1196,"2016-10-31 18:40:00+03","","37.5192","55.45",2,False,"2018-07-14 00:08:33.306548+03"
1193,"2017-02-07 09:30:00+03","п Знамя Октября, ш Рязановское, 5","37.535829","55.474204",1,False,"2018-07-14 00:08:33.522197+03"
956,"2018-01-31 07:10:00+03","г Московский, ул Солнечная, 2","38.28441","54.00486",2,True,"2018-07-14 00:07:45.709949+03"
955,"2017-10-02 08:50:00+03","г Московский, ул Хабарова, 2","37.3472","55.5961",2,True,"2018-07-14 00:07:45.921786+03"
1192,"2016-02-12 14:00:00+03","п Ерино, ул Высокая, 6-3","37.5239","55.4528",2,True,"2018-07-14 00:08:33.718463+03"
1190,"2016-02-27 19:35:00+03","","37.8833","55.8353",2,False,"2018-07-14 00:08:33.724166+03"
961,"2018-01-09 01:30:00+03","","37.388696","55.61818",2,False,"2018-07-14 00:07:45.511877+03"
959,"2018-01-12 18:10:00+03","","37.2925","55.6075",3,False,"2018-07-14 00:07:45.517176+03"
958,"2018-01-25 06:00:00+03","","37.3858","55.6171",4,False,"2018-07-14 00:07:45.519715+03"
1188,"2015-12-25 07:40:00+03","","37.5422","55.4725",1,False,"2018-07-14 00:08:33.981146+03"
1184,"2018-01-26 15:10:00+03","","37.515232","55.486887",1,False,"2018-07-14 00:08:34.135197+03"
1182,"2017-04-21 19:00:00+03","п Знамя Октября, мкр Родники, 8","37.9131","55.7686",1,False,"2018-07-14 00:08:34.576722+03"
963,"2018-01-02 19:00:00+03","","55.6022","37.3295",2,False,"2018-07-14 00:07:45.506532+03"
962,"2018-01-05 13:20:00+03","","37.386344","55.617188",4,False,"2018-07-14 00:07:45.509244+03"
1180,"2018-06-17 21:00:00+03","д Рязаново, тер СНТ Рязаново, 6","37.518463","55.484555",2,False,"2018-07-14 00:08:35.068447+03"
1179,"2018-06-23 08:20:00+03","д Ерино, ул Центральная, 35А","37.511594","55.45629",2,True,"2018-07-14 00:08:35.611432+03"
1178,"2017-08-07 23:40:00+03","","37.8611","55.8019",2,False,"2018-07-14 00:08:35.61539+03"
969,"2017-07-11 23:45:00+03","г Московский, мкр 1-й, 42","37.5931","55.7994",2,False,"2018-07-14 00:07:44.985974+03"
968,"2017-07-18 18:00:00+03","","37.426","55.628",2,False,"2018-07-14 00:07:44.990751+03"
966,"2017-07-26 10:55:00+03","","37.3734","55.6138",2,False,"2018-07-14 00:07:44.996528+03"
965,"2017-07-29 18:35:00+03","г Московский, ул Солнечная, 1","37.3633","55.5931",2,True,"2018-07-14 00:07:45.498735+03"
1177,"2017-08-14 14:05:00+03","","37.469758","55.477265",3,False,"2018-07-14 00:08:35.618449+03"
982,"2017-03-03 20:40:00+03","","37.4496","55.6343",4,False,"2018-07-14 00:07:43.78072+03"
981,"2017-03-05 18:25:00+03","г Московский, мкр 1-й, 21","37.5711","55.9886",1,False,"2018-07-14 00:07:44.337628+03"
980,"2017-03-08 09:20:00+03","","37.7475","55.3014",3,False,"2018-07-14 00:07:44.34145+03"
973,"2017-06-08 13:00:00+03","","37.3764","55.6147",2,False,"2018-07-14 00:07:44.559541+03"
972,"2017-06-15 00:50:00+03","","37.2583","55.5833",4,False,"2018-07-14 00:07:44.562709+03"
1176,"2017-08-23 09:10:00+03","","37.8892","55.7986",2,False,"2018-07-14 00:08:35.621212+03"
1174,"2016-04-30 10:30:00+03","","37","55",2,False,"2018-07-14 00:08:36.005654+03"
1995,"2016-09-19 19:51:00+03","","37.124","55.187",1,False,"2018-07-14 00:12:04.159529+03"
976,"2017-03-18 18:30:00+03","","37.327446","55.602166",4,False,"2018-07-14 00:07:44.35099+03"
975,"2017-03-20 12:00:00+03","","37.426","55.627",2,False,"2018-07-14 00:07:44.353292+03"
974,"2017-06-06 17:10:00+03","г Московский, ул Никитина, 4","37.358426","55.604753",1,True,"2018-07-14 00:07:44.554555+03"
1173,"2015-10-06 22:00:00+03","","37.504167","55.488056",1,False,"2018-07-14 00:08:36.008314+03"
1172,"2015-06-04 19:30:00+03","","37.491944","55.483333",2,False,"2018-07-14 00:08:36.010805+03"
979,"2017-03-12 00:05:00+03","","37.3742","55.6141",4,False,"2018-07-14 00:07:44.343753+03"
978,"2017-03-16 07:05:00+03","","37.334609","55.603989",2,False,"2018-07-14 00:07:44.345671+03"
1171,"2015-09-08 20:45:00+03","","0","0",2,False,"2018-07-14 00:08:36.013218+03"
1170,"2017-01-28 13:15:00+03","","37.473505","55.468499",3,False,"2018-07-14 00:08:36.015407+03"
1169,"2016-11-10 07:50:00+03","п Знамя Октября, ш Рязановское, 5","37.3211","55.2826",1,False,"2018-07-14 00:08:36.872844+03"
1167,"2016-11-12 02:35:00+03","","37.8522","55.8025",2,False,"2018-07-14 00:08:37.055831+03"
984,"2015-12-29 00:05:00+03","","37.4369","55.6322",2,False,"2018-07-14 00:07:43.775096+03"
983,"2015-12-31 12:25:00+03","г Московский, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","37.3622","55.5147",2,True,"2018-07-14 00:07:43.777673+03"
1866,"2016-07-13 14:50:00+03","","37","55",2,False,"2018-07-14 00:11:20.406488+03"
1219,"2016-11-30 18:00:00+03","","37.4717","55.5764",1,False,"2018-07-14 00:09:15.749507+03"
986,"2015-12-25 08:05:00+03","г Московский, мкр 1-й, 19","37.3483","55.6022",1,False,"2018-07-14 00:07:43.768585+03"
985,"2015-12-27 20:35:00+03","","37.4289","55.66",4,False,"2018-07-14 00:07:43.772553+03"
1864,"2016-07-24 16:00:00+03","","36.1383","55.6856",2,False,"2018-07-14 00:11:20.410431+03"
1220,"2016-11-25 10:30:00+03","","37.489573","55.542826",1,False,"2018-07-14 00:09:15.746292+03"
988,"2015-12-20 06:40:00+03","","37.201451","55.521771",4,False,"2018-07-14 00:07:43.168798+03"
987,"2015-12-20 17:13:00+03","г Московский, ул Хабарова, 37","37.3508","55.5889",1,True,"2018-07-14 00:07:43.436235+03"
1863,"2018-03-06 22:50:00+03","","36.8497","55.4233",2,False,"2018-07-14 00:11:20.412375+03"
1221,"2016-11-24 16:00:00+03","п завода Мосрентген, ул Соломатина, 1","37.473824","55.61417",2,True,"2018-07-14 00:09:15.742569+03"
990,"2015-12-16 08:30:00+03","г Московский, ул Никитина, 6","37.3564","55.605",1,True,"2018-07-14 00:07:43.163598+03"
989,"2015-12-20 00:10:00+03","","37.4524","55.3615",3,False,"2018-07-14 00:07:43.166536+03"
1862,"2018-03-19 06:15:00+03","рп Киевский, ул Киевская, 14","36.849288","55.416846",1,True,"2018-07-14 00:11:20.763699+03"
1294,"2017-08-23 14:00:00+03","","37.7856","55.9519",2,False,"2018-07-14 00:09:11.367001+03"
1222,"2016-11-23 08:00:00+03","","37.4522","55.6097",1,False,"2018-07-14 00:09:15.559482+03"
995,"2016-02-26 08:50:00+03","","37.297321","55.62046",2,False,"2018-07-14 00:07:42.363787+03"
993,"2015-12-04 06:00:00+03","","37.436667","55.630556",2,False,"2018-07-14 00:07:42.369701+03"
992,"2015-12-04 19:15:00+03","г Московский, ул Атласова, 23","37.3561","55.6014",1,True,"2018-07-14 00:07:42.661717+03"
1857,"2016-03-26 15:15:00+03","","36.833851","55.427114",3,False,"2018-07-14 00:11:21.041302+03"
1223,"2016-11-21 14:45:00+03","","37.474221","55.588043",2,False,"2018-07-14 00:09:15.555848+03"
997,"2016-02-15 04:30:00+03","г Московский, ул Атласова, 5","37.3564","55.6019",1,True,"2018-07-14 00:07:42.356092+03"
996,"2016-02-19 19:10:00+03","","55.607857","37.350439",1,False,"2018-07-14 00:07:42.361058+03"
1853,"2015-01-05 06:30:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","36.894167","55.449167",2,True,"2018-07-14 00:11:21.051949+03"
1850,"2015-01-15 00:10:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","37.872222","55.436667",2,True,"2018-07-14 00:11:21.060436+03"
1297,"2017-08-02 17:40:00+03","","37.9519","55.1147",1,False,"2018-07-14 00:09:11.361443+03"
1224,"2016-11-21 09:05:00+03","","37.484591","55.574285",1,False,"2018-07-14 00:09:15.552882+03"
1001,"2017-02-07 08:45:00+03","","37.347311","55.614626",4,False,"2018-07-14 00:07:41.825225+03"
1000,"2017-02-20 20:10:00+03","","37.452","55.6351",3,False,"2018-07-14 00:07:41.82748+03"
999,"2017-02-25 14:05:00+03","г Московский, ул Атласова, 7","37.357097","55.601554",2,True,"2018-07-14 00:07:42.051253+03"
998,"2016-02-07 22:55:00+03","","37.360758","55.610536",2,False,"2018-07-14 00:07:42.055545+03"
1848,"2016-05-13 16:30:00+03","","36.867613","55.431534",1,False,"2018-07-14 00:11:21.065366+03"
1226,"2016-11-10 13:30:00+03","","37.2914","55.355",2,False,"2018-07-14 00:09:15.547354+03"
1225,"2016-11-14 15:10:00+03","","37.2914","55.335",2,False,"2018-07-14 00:09:15.55046+03"
1006,"2018-02-10 03:30:00+03","","37.4575","55.6377",2,False,"2018-07-14 00:07:41.812787+03"
1004,"2018-02-20 11:20:00+03","","37.424698","55.62144",1,False,"2018-07-14 00:07:41.817786+03"
1003,"2018-02-22 23:20:00+03","","37.4485","55.6338",2,False,"2018-07-14 00:07:41.819606+03"
1628,"2015-08-16 01:15:00+03","г Щербинка, ул Железнодорожная, 39А","37.561944","55.508056",4,True,"2018-07-14 00:10:12.100251+03"
1228,"2016-11-06 20:30:00+03","","0.0103","0.0153",2,False,"2018-07-14 00:09:15.542593+03"
1010,"2015-08-22 22:25:00+03","г Московский, ул Хабарова, 15","37.3492","55.5956",3,True,"2018-07-14 00:07:41.80178+03"
1009,"2018-04-18 21:35:00+03","","37.350955","55.60802",2,False,"2018-07-14 00:07:41.805878+03"
1007,"2018-04-27 01:10:00+03","","37.6597","55.6069",4,False,"2018-07-14 00:07:41.810754+03"
1843,"2018-05-12 05:00:00+03","","36.862212","55.430872",2,False,"2018-07-14 00:11:21.076364+03"
1229,"2016-11-03 09:30:00+03","","37.5222","55.7989",1,False,"2018-07-14 00:09:15.540312+03"
1013,"2015-08-15 03:00:00+03","","37.446111","55.633333",2,False,"2018-07-14 00:07:41.592979+03"
1012,"2015-08-15 01:00:00+03","","37.3603","55.5828",8,False,"2018-07-14 00:07:41.595327+03"
1011,"2015-08-17 19:55:00+03","","0","0",1,False,"2018-07-14 00:07:41.598618+03"
1629,"2015-08-03 08:55:00+03","г Щербинка, ул Московская, 11-37","37.551389","55.496667",2,True,"2018-07-14 00:10:11.852208+03"
1840,"2016-09-12 14:50:00+03","","36.14","55.7356",4,False,"2018-07-14 00:11:21.082748+03"
1016,"2016-10-31 01:50:00+03","","37.4521","55.6352",2,False,"2018-07-14 00:07:41.382047+03"
1015,"2015-08-14 14:00:00+03","г Московский, ул Атласова, 1","37.3564","55.6019",4,True,"2018-07-14 00:07:41.587074+03"
1232,"2017-01-21 17:00:00+03","","37.295","55.361",2,False,"2018-07-14 00:09:15.531285+03"
1231,"2017-01-21 00:05:00+03","","37.414355","55.562762",7,False,"2018-07-14 00:09:15.535346+03"
1230,"2017-01-28 11:35:00+03","","37.492259","55.540303",1,False,"2018-07-14 00:09:15.537662+03"
1837,"2015-02-07 13:20:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","36.835","55.415",2,True,"2018-07-14 00:11:21.089625+03"
1234,"2017-01-14 18:40:00+03","","37.475924","55.600909",1,False,"2018-07-14 00:09:15.526457+03"
1233,"2017-01-14 10:45:00+03","","37.491362","55.556558",3,False,"2018-07-14 00:09:15.528338+03"
1020,"2016-10-24 17:20:00+03","","37.4519","55.635",2,False,"2018-07-14 00:07:41.372454+03"
1019,"2016-10-25 21:50:00+03","","37.3201","55.6",2,False,"2018-07-14 00:07:41.374743+03"
1018,"2016-10-30 03:45:00+03","","37.426234","55.627971",3,False,"2018-07-14 00:07:41.376951+03"
1017,"2016-10-30 20:15:00+03","","37.331517","55.331517",3,False,"2018-07-14 00:07:41.379129+03"
1833,"2016-10-02 14:30:00+03","","37.408138","55.417403",4,False,"2018-07-14 00:11:21.100518+03"
1235,"2017-01-01 18:40:00+03","","37.38299","55.573846",3,False,"2018-07-14 00:09:15.524608+03"
1026,"2016-12-11 13:50:00+03","","37.43642","55.6307",1,False,"2018-07-14 00:07:41.359851+03"
1025,"2016-12-12 00:15:00+03","","37.312936","55.598226",2,False,"2018-07-14 00:07:41.361842+03"
1024,"2016-12-25 19:15:00+03","","37.5184","55.6699",2,False,"2018-07-14 00:07:41.363964+03"
1023,"2016-10-02 06:00:00+03","","37.449279","54.634135",3,False,"2018-07-14 00:07:41.366326+03"
1022,"2016-10-05 12:40:00+03","","37.34382","55.616717",2,False,"2018-07-14 00:07:41.368696+03"
1831,"2016-10-22 01:40:00+03","","36.90682","55.456743",2,False,"2018-07-14 00:11:21.105588+03"
1829,"2015-08-01 07:30:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","38.844444","55.420278",2,True,"2018-07-14 00:11:21.110132+03"
1298,"2017-08-02 20:30:00+03","","37.4675","55.5644",3,False,"2018-07-14 00:09:11.359708+03"
1029,"2017-09-30 22:20:00+03","","37.385475","55.61706",1,False,"2018-07-14 00:07:41.353735+03"
1028,"2016-12-09 22:50:00+03","","37.425942","55.62796",4,False,"2018-07-14 00:07:41.355664+03"
1027,"2016-12-11 16:40:00+03","","37.325948","55.601369",2,False,"2018-07-14 00:07:41.35775+03"
1634,"2016-12-25 13:30:00+03","г Щербинка, ул Восточная, 2","37.577427","55.495741",2,True,"2018-07-14 00:10:09.489196+03"
1632,"2016-12-30 18:10:00+03","г Щербинка, ш Симферопольское, 6","37.572504","55.505424",4,True,"2018-07-14 00:10:09.966074+03"
1828,"2015-08-05 00:20:00+03","рп Киевский, ул Бекасовская, 1","36.846207","55.431856",7,True,"2018-07-14 00:11:21.31678+03"
1345,"2017-06-28 20:30:00+03","","37.8133","55.9625",1,False,"2018-07-14 00:09:11.248834+03"
1033,"2017-09-13 05:35:00+03","","37.443356","55.632406",2,False,"2018-07-14 00:07:41.340917+03"
1032,"2017-09-15 11:40:00+03","","37.2053","55.3649",2,False,"2018-07-14 00:07:41.343201+03"
1031,"2017-09-16 18:00:00+03","","37.4433","55.624953",2,False,"2018-07-14 00:07:41.345468+03"
1237,"2015-09-26 10:10:00+03","г Москва, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.478889","55.595556",1,True,"2018-07-14 00:09:15.11361+03"
1827,"2018-04-07 05:00:00+03","","37.897","55.548",7,False,"2018-07-14 00:11:21.321199+03"
1036,"2017-09-09 17:35:00+03","","37.392539","55.618924",2,False,"2018-07-14 00:07:41.334659+03"
